row_id,content-评论内容,theme-主题,sentiment_word-情感关键词,sentiment_anls-情感正负面
10820,给妈妈买的，妈妈使用刚好，大小合适。一手掌握，小米系统输入法等也都适合老年人使用。就是手机有点发热，电池目前在妈妈看电视，玩游戏的情况下可以使用一天，妈妈对它很满意。,使用;大小;输入法;情况;NULL;,刚好;合适;适合;可以;满意;,1;1;1;1;1;
10821,钱是花了，效果不佳,效果;,不佳;,-1;
10822,给妈妈买的，她只是用一些简单的功能，觉得还行。照相觉得没有预期的好，转出来颜色黄黄的[追评]拍人时皮肤比实际的黑，怎么调整啊？,功能;觉得;觉得;,简单;还行;没有好;,1;1;-1;
10823,挺滋润，就是味道不大好闻,NULL;味道;,滋润;不大好闻;,1;-1;
10824,还可以，只能说还可以，因为没用过,NULL;,还可以;,1;
10825,音质不太好，声音也不大。而且快递很慢，一个星期才收到,音质;快递;,不太好;很慢;,-1;-1;
10826,这是赠品，没有收到，厂家査一查,,,
10827,和机型不搭配，哎！蛮用下好了！,,,
10828,首先，味道和丝芙兰的一样，就是持续时间只有1小时而已，天雷！！ 第二，卓越上的香水不一定都是卓越自己家进货的，有很多是在第三方进货的，所以很多都是注水的。留香度极短。 第三，不要和我说什么淡香水的留香度是很短的。因为我自己在丝芙兰买过的，即使是淡香水也是很香很香的，不会像这个东西只有一个小时的味道就没了。以前都是在丝芙兰买的，同事都说我以前很香很香的，现在基本闻不到。 第四，本人所言句句属实，非枪手。 第五，卓越的其他东西还是不错的，比如数码类，我买的手机，U盘等都是这上面买的，就是香水，肯定是真假混淆着卖的！！！,东西;NULL;NULL;香水;NULL;留香度;留香度;NULL;,不错;卓越;属实;不卓越;很多;极短;很短;很香;,1;1;1;-1;1;-1;-1;1;
10829,吃了，拉肚子，送朋友也一样，不知道什么情况,NULL;,拉肚子;,-1;
10830,挺好的，就是发货时间拖了太久。,NULL;发货时间;,挺好;太久;,1;-1;
10831,因为是换货，把赠品都给换没了,,,
10832,其实这个东西说实话还挺好的,东西;,挺好;,1;
10833,很垃圾～～太薄了太难看了～重量也不够～网购上当了,NULL;NULL;NULL;,太薄;难看;垃圾;,0;-1;-1;
10834,大家不要买这家的洗衣机，真的很垃圾，之前买台单桶的洗衣机，用了3个月电机坏了，这次买的双桶的用了一个多月，电机又坏了，商家说的好听可以免费寄电机，你们第一次给我寄的电机是单桶，可以原谅，后来和商家说清楚了，第二次还是寄个单桶的电机来，索性直接丢了浪费时间，我就想问下你们是脑残吗，自己的洗衣机的电机是那种你们自己不知道吗，真是败坏京东名声，在京东买过多次第一次差评！真是太气人了。,NULL;京东;京东;电机;电机;商家;NULL;NULL;NULL;商家;NULL;,浪费时间;败坏;过多;免费;坏;清楚;可以;气人;差评;好听;垃圾;,-1;-1;-1;1;-1;1;1;-1;-1;1;-1;
10835,第一次在京东购物几天这么糟糕。。我好失望，虽然东西不是太贵可也不至于吧，,东西;购物;NULL;NULL;,不是太贵;糟糕;好;失望;,1;-1;1;-1;
10836,洗发水很好，但是总体少了！,洗发水;,很好;,1;
10837,我的皮肤属于混合性，到了夏天比较爱出油，想买一套夏天的防晒产品来用，选择哪款防晒的产品好啊．并且长对电脑． 霜是适合油性皮肤，还是露啊．,NULL;产品;电脑;,适合;好;长;,1;1;1;
10838,不错，省电，实用，冷冻效果很好，希望不要结霜就好,NULL;冷冻效果;NULL;NULL;NULL;,不要好;很好;省电;不错;实用;,-1;1;1;1;1;
10839,一般般，抹布掉毛厉害，不好用,NULL;NULL;掉毛;,不好用;一般般;厉害;,-1;0;1;
10840,发货不按时发货不按时发货不按时。,发货;,不按时;,-1;
10841,试纸颜色较难分辨,,,
10842,孔位不准，大小不准，还需要说别的么,大小;孔位;,不准;不准;,-1;-1;
10843,正品，效果好，是正品。,NULL;效果;,正品;好;,1;1;
10844,很好，，，，，，，，，，，，，，，,NULL;,很好;,1;
10845,质量出现了问题，自拍探头坏了,探头;,坏;,-1;
10846,还好，味道一般，这个价格略贵。,NULL;价格;味道;,还好;贵;一般;,1;-1;0;
10847,补水还可以，就是不适合油性肌肤啦,NULL;肌肤;,还可以;不适;,1;-1;
10848,货到了之后是残次品，桌角坏了，桌腿还不直，安装后摇摇晃晃，找客服一上午没人理，连个售后都没有,货;桌角;安装;,残次品;坏;摇摇晃晃;,-1;-1;-1;
10849,送人的，朋友说用着还行。,用着;,还行;,1;
10850,确定是假的，用惯了美即的面膜，但这个一打开就感觉不对，特别薄，用了两片有点过敏，以前用的美即从来都没过敏的,NULL;NULL;NULL;感觉;面膜;NULL;NULL;,美;薄;假;不对;美;过敏;没过敏;,1;0;-1;-1;1;-1;1;
10851,一般效果I缩小没那么夸张,效果;NULL;,没夸张;一般;,1;0;
10852,很不满意的一次购物，包装不好，货拿回来溢出的到处都是。,包装;购物;,不好;不满意;,-1;-1;
10853,感觉效果不明显，没什么用，,效果;,不明显;,0;
10854,好少，而且也不能把泥全部搓出来,NULL;,好少;,-1;
10855,安装简单，好用，价格实惠！全5分,安装;价格;NULL;,简单;实惠;好用;,1;1;1;
10856,硬，薄，无弹性，白给都不能要,NULL;NULL;,薄;硬;,0;-1;
10857,电视挺直的买,电视;,挺直;,1;
10858,宝贝到手，感觉还可以，物流这次表现很好，就是珠子有一颗不太好，反正也不贵，留着玩吧,物流;感觉;NULL;珠子;,很好;还可以;不贵;不太好;,1;1;1;-1;
10859,[追评]老品牌值得信任，这款外形大方漂亮，操控屏现代科技，喜欢,老品牌;NULL;NULL;NULL;外形;,值得;漂亮;信任;喜欢;大方;,1;1;1;1;1;
10860,一般般，玩游戏时会死机，电池超级不耐用，一天一充,NULL;电池;,一般般;不耐用;,0;-1;
10861,很满意，很棒的一次购买,购买;NULL;,很棒;满意;,1;1;
10862,风扇用了19天电机就烧坏了，刚好过了免费退换时间，郁闷啊，去维修换个电机要半个月！！！大夏天的半个月，真是没谁了,NULL;退换;NULL;,刚好;免费;郁闷;,1;1;-1;
10863,刚开始用，感觉应该错不了,,,
10864,不行，边上贴不上，以后这个店铺不来了,NULL;,不行;,-1;
10865,另外当时买8G T卡时，标题有写送读卡器，实际没有配送。承诺未兑现。,NULL;,卡;,-1;
10866,挺好，实惠、以后就在这购物需要的产品！,购物;NULL;,实惠;挺好;,1;1;
10867,包装没包好。送来沐浴乳都洒了。,,,
10868,。。。&lsquo;哈哈&rsquo;,,,
10869,还好吧，暂时也没发现什么问题,NULL;,还好;,1;
10870,用着还不错哦，是正品,NULL;用着;,正品;不错;,1;1;
10871,我觉得这款是假货。无论是气味还是轻薄度都很不对。可是不能退款，因为拆封，哎。浪费149元。555好不容易买得结果是假货。难受呀。。对卓越无比失望啊。以后买书都去当当。,NULL;NULL;结果;气味;NULL;NULL;觉得;NULL;,不对;卓越;假货;轻薄;浪费;难受;假货;失望;,-1;1;-1;0;-1;-1;-1;-1;
10872,第二次用，中间的塑料借口裂了&hellip;&hellip;,塑料;,裂;,-1;
10873,没用呢,,,
10874,快递的速度很快 打开来一看 惊呆了 我这是拿去送人的 我就想问问这事怎么解决,速度;,很快;,1;
10875,不错 老婆孩子煮鸡蛋不错,NULL;煮鸡蛋;,不错;不错;,1;1;
10876,给女朋友买的，竟然是七夕前最后一个了。感觉好幸运。京东上质量听说是有保障的，确实是的。,感觉;NULL;质量;,好;幸运;保障;,1;-1;1;
10877,两分是给亚马逊的，不知道亚马逊用的快递是咋回事？ 我买了这么多次东西，快递真是越来越烂。 以前亚马逊的箱子破了就算了，至少里面东西的包装是完整的。 这次我拿回家才发现，亚马逊封的胶带被人打开过了，里面其他的东西塑封包装完整，就这瓶护肤品无塑封，啥都没有，本来我以为是亚马逊的问题，结果后来才发现护肤品盒子里没说明书，说明书居然是在箱子里？？？不是被人拆过就有鬼了。本来以为搞活动买东西是沾便宜了，结果遇到这种事，得了，这瓶护肤品我也不敢往脸上用了，只能用来擦手了。郁闷！,NULL;NULL;快递;包装;箱子;东西;,郁闷;不是拆过;烂;完整;破;便宜;,-1;1;-1;1;-1;1;
10878,乐视（LeEco）乐2 全网通（Le X520）3GB+32GB 原力金 移动联通电信4G手机 双卡双待，一年多前购买了一台乐2，现在帮家里人购买第三台了，先使用一个星期，现在才来评价，总体来说性价比高，上网玩王者荣耀只要网络好的话都不会卡机，关键是乐2千万不要rool机，不然的话手机版本就不能升级了，偶尔死机，偶尔发烫吧，支持国产，不错，乐视加油！,NULL;网络;NULL;性价比;,不错;好;不会卡机;高;,1;1;1;1;
10879,指甲刀一点也不锋利 加的外壳是可以防止指甲乱飞 但是影响剪指甲的视线 总之设计还是不合理 做工也粗躁 很欣慰日本造的水平和中国造差距越来越小了,设计;外壳;指甲刀;水平;,不合理;可以;不锋利;欣慰;,-1;1;-1;1;
10880,感觉还可以吧，洗的也蛮干净不油，就是气味香的很奇怪，不太好闻。,感觉;NULL;洗;NULL;气味;NULL;,还可以;奇怪;蛮干;不太好;香;不油;,1;-1;-1;-1;1;1;
10881,不错，很省水，省电，并且洗衣液也不需要没错都到很方便，服务很好，大品牌值得信赖,NULL;NULL;服务;大品牌;洗衣液;NULL;,省电;不错;很好;值得;不方便;信赖;,1;1;1;1;-1;1;
10882,还行，就是发货太慢了,发货;NULL;,慢;还行;,-1;1;
10883,不错(?&bull;??&omega;&bull;???),NULL;,不错;,1;
10884,等用过再说吧！,,,
10885,新店开张，匆忙买了这款展示柜，没想到这么好。店家包装很到位，大小正合适，做工很精细，冷藏效果也不错，空间够大可以放很多东西。店家服务态度也很热情耐心，会推荐好友光顾，好评,做工;NULL;包装;大小;服务态度;冷藏效果;东西;NULL;NULL;NULL;NULL;空间;,精细;推荐;到位;正合适;热情;不错;很多;可以;好;耐心;好评;够大;,1;1;1;1;1;1;1;1;1;1;1;1;
10886,call咯考虑吐了咯摸摸越狱兔啦咯了来咯得打包括ment,,,
10887,帮盆友买的，虽然不合用，但是朋友还是很满意的，作为礼物是不错的。,礼物;NULL;,不错;满意;,1;1;
10888,"商品名写着10000mA,输出却是6500mA.室友小米专卖店的10400mA,输出也是10400mA。第一次用京东，原来快递到达代收点用户这里就会自动确认收货。也没有客服和售后服务。",,,
10889,这个写上去以后晚点擦就擦不掉了。。。。。。。</br>超级坑。,NULL;,坑;,-1;
10890,不好用，人都洗黑了。,NULL;,不好用;,-1;
10891,不怎么洗的干净，噪音有点大，总之一分钱 一分货吧！还买了两台，有点失望，,洗;NULL;,干净;失望;,1;-1;
10892,是正版的，不是什么鬼东西，很好用。,NULL;NULL;,很好;正版;,1;1;
10893,味道大死了。。 不洗不行！！1,洗;,不行;,-1;
10894,产品包装的很严实，物美价廉,NULL;,物美价廉;,1;
10895,产品比较旧，不像是新品。瓶盖和瓶身颜色有差异。效果还不知道。,产品;,旧;,-1;
10896,拉稀富含丰富个复古运动</br>,NULL;,丰富;,1;
10897,刚收到，打开包装不错。连那个手套都比较好。还没有用，先给四颗星，用完后再看效果再打分。,包装;手套;,不错;好;,1;1;
10898,试用了几天不错比实体店要便宜很多劲足超值[追评],NULL;NULL;NULL;试用;实体店;,足;超值;很多;不错;便宜;,1;1;1;1;1;
10899,试用了一次感觉很好 5分好评[追评],感觉;NULL;,很好;好评;,1;1;
10900,要想在冬天收到  请在中秋时节下单！！！     你就会收到一条女士打底裤！！,,,
10901,己经用过这么长时间，坏了就坏了！没效果,NULL;NULL;,经用;坏;,1;-1;
10902,为何都无标明是几位？,,,
10903,可能是这个价位的原因！比想象中还要薄！快递到是挺快的,NULL;快递;,薄;挺快;,0;1;
10904,去屑效果很好，味道有点不太一样,去屑效果;,很好;,1;
10905,商品一般，遭吐槽的是京东的物流跟客服都他娘的是吃屎的,商品;,一般;,0;
10906,给母亲大人买的，前几天才用上专门给我打电话说很好,NULL;,很好;,1;
10907,电视屏幕大，价格实惠。大家赶快购买呗。,价格;,实惠;,1;
10908,有点感觉不像真的，和商场买的不太一样,,,
10909,不太合适，凑合着用吧,NULL;,不合适;,-1;
10910,外观很精致，不像是假货，可是闻起来臭臭的，是过期了吗？怕怕哦！,NULL;NULL;NULL;外观;,不假货;过期;臭臭的;精致;,1;-1;-1;1;
10911,宝宝穿一天整个屁屁红得都脱皮了，这个质量太差了，我家宝宝从来没红过屁股，这个用这个屁屁脱皮得洗澡一直哭，不知是质量问题，还是产品的设计不合理，买的这一箱浪费了，而且经常漏尿，,设计;NULL;NULL;NULL;质量;,不合理;浪费;漏;脱皮;太差;,-1;-1;-1;-1;-1;
10912,没有想象中的那么好&hellip;,NULL;,没有好;,-1;
10913,不会刮伤，还可以,NULL;,还可以;,1;
10914,我觉得还不如地摊货，真的，质量太太太一般，又小，,觉得;质量;,不如地摊货;一般;,1;0;
10915,全屏膜不能覆盖全屏，而且主要把显示屏部分有所遮挡，完全与描述大相径庭，让我大失所望,描述;NULL;,大相径庭;大失所望;,-1;-1;
10916,价格便宜，送货快，赞一个,送货;NULL;,快;赞;,1;1;
10917,没啥东西啊，骗好评的吧！！,NULL;,好评;,1;
10918,27块3买的，有点贵了，但的确是正品，保质期到2016年4月。很温和不糊眼睛，眼妆卸的非常干净，以后也会回购的,NULL;眼睛;眼妆;NULL;,正品;温和;干净;贵;,1;1;1;-1;
10919,很满意，送到的速度很快，服务态度很好,速度;NULL;服务态度;,很快;满意;很好;,1;1;1;
10920,安能物流太差,物流;,太差;,-1;
10921,很满意 清晰速度快物流快,物流;NULL;速度;NULL;,快;清晰;快;满意;,1;1;1;1;
10922,秒杀的时候抢了一把，打开后表面有些磨损，有点怀疑是不是别人退的货，不过用起来还不错,用起来;,不错;,1;
10923,?帮朋友买的，感觉还可以。手感不错。,手感;感觉;,不错;还可以;,1;1;
10924,货已收到，感觉还不错，和描述的一样，效果等用了再发表。,感觉;,不错;,1;
10925,认为非正品，退了货，亚马逊的服务很好，解决问题迅速，工作人员素质高。,NULL;服务;解决问题;素质;,非正品;很好;迅速;高;,-1;1;1;1;
10926,买了 一个月了 用了几次 就是没泡沫 感觉不咋样,,,
10927,东西不错买了很多个，暂时没发现有坏的，颜色也很正,东西;NULL;NULL;,不错;没坏;很多;,1;1;1;
10928,没20000，我小米10400电都比这多，虚标太多了，这个顶多8000，我荣耀6p充一次多点就没了，正常转换5000毫安,NULL;,正常;,1;
10929,挺好的，师傅服务态度很好..,NULL;服务态度;,挺好;很好;,1;1;
10930,很好，性价比高，好用，下次再买，不错，,NULL;NULL;性价比;NULL;,不错;很好;高;好用;,1;1;1;1;
10931,用了一次吧，然后今天想的用一下没想到用不了了，坏了，真是便宜没好货啊,NULL;NULL;,坏;便宜没好货;,-1;-1;
10932,垃圾，发誓再也不到京东买东西了，物流费还要自己出！还说包邮，毛线！,NULL;物流;NULL;,包邮;费;垃圾;,1;-1;-1;
